judul,sumber,penulis,deskripsi,url,tanggal,konten,keyword,metode
Apakah Ruang Kampus Masih Aman? Pertanyaan Besar di Balik Kasus Pelecehan UI - RiauNews.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxPRHNkd2dudWZwOGlwODZnZ2pZazlVTXlSVWxSSTJja3doaFlVQUNmMDZzZUlpenJialhDMVduUjVIaEZwdmczRFc3WGpKRHk0VFhHM3lWV1A1bXUydlRvQWl0b1dwUXV4WWZYZjRjal9vdXRLMUxIOFJDLWI0U28zQnRWNGhYdXNfbHlQSUhYVE9iZVB2YnFaejl3MWJKLXAtV0EyUDBhM1dFaVV0NGxyMWdn0gGyAUFVX3lxTE9Ec2R3Z251ZnA4aXA4NmdnallrOVVNeVJVbFJJMmNrd2hoWVVBQ2YwNnNlSWl6cmJqWEMxV25SNUhoRnB2ZzNEVzdYakpEeT",https://news.google.com/rss/articles/CBMisgFBVV95cUxPRHNkd2dudWZwOGlwODZnZ2pZazlVTXlSVWxSSTJja3doaFlVQUNmMDZzZUlpenJialhDMVduUjVIaEZwdmczRFc3WGpKRHk0VFhHM3lWV1A1bXUydlRvQWl0b1dwUXV4WWZYZjRjal9vdXRLMUxIOFJDLWI0U28zQnRWNGhYdXNfbHlQSUhYVE9iZVB2YnFaejl3MWJKLXAtV0EyUDBhM1dFaVV0NGxyMWdn0gGyAUFVX3lxTE9Ec2R3Z251ZnA4aXA4NmdnallrOVVNeVJVbFJJMmNrd2hoWVVBQ2YwNnNlSWl6cmJqWEMxV25SNUhoRnB2ZzNEVzdYakpEeTRUWEczeVZXUDVtdTJ2VG9BaXRvV3BRdXhZZlhmNGNqX291dEsxTEg4UkMtYjRTbzNCdFY0aFh1c19seVBJSFhUT2JlUHZicVp6OXcxYkotcC1XQTJQMGEzV0VpVXQ0bHIxZ2c?oc=5,2026-04-22 08:04:28,,peningkatan kekerasan seksual kampus,RSS
Kasus Kekerasan Seksual Marak Terjadi di Lingkungan Perguruan Tinggi - Berita Jejak Fakta,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxPWFJCSklURnVmdmlMbnM0MmtVV2R4OFI4TTl1SHNZXzhKVHBkR25SODNxTWdLYmNJWnA3UzUwMUgta1A1UjNBME03cnREcDZMQXRoVVRwMkpJdDE4UmpGbTNEaElocmJGcF9aMDZtbTZzQ2Z1ckRPOWFta0FIN0hJSVlB?oc=5"" target=""_blank"">Kasus Kekerasan Seksual Marak Terjadi di Lingkungan Perguruan Tinggi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Berita Jejak Fakta</font>",https://news.google.com/rss/articles/CBMiggFBVV95cUxPWFJCSklURnVmdmlMbnM0MmtVV2R4OFI4TTl1SHNZXzhKVHBkR25SODNxTWdLYmNJWnA3UzUwMUgta1A1UjNBME03cnREcDZMQXRoVVRwMkpJdDE4UmpGbTNEaElocmJGcF9aMDZtbTZzQ2Z1ckRPOWFta0FIN0hJSVlB?oc=5,2026-04-22 08:04:15,,statistik kekerasan seksual universitas,RSS
Ironi Kekerasan Seksual di Lingkungan Perguruan Tinggi - Babel Insight,Google News,,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTE15aWhiRG11QVpnTVpHdGowQ3ZxTGZRbWx2SUg3ZngySlZvTTJQYlpoZDhXWFFsbk45cDB3c3YtRlVyekhraFhBS1NQUW1SdDBfYjF6Z2Q2QXhNaHhLMjhQdm4tSTU3Vy1FZGp3RE80MnRMVlZEbUVfSA?oc=5"" target=""_blank"">Ironi Kekerasan Seksual di Lingkungan Perguruan Tinggi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Babel Insight</font>",https://news.google.com/rss/articles/CBMieEFVX3lxTE15aWhiRG11QVpnTVpHdGowQ3ZxTGZRbWx2SUg3ZngySlZvTTJQYlpoZDhXWFFsbk45cDB3c3YtRlVyekhraFhBS1NQUW1SdDBfYjF6Z2Q2QXhNaHhLMjhQdm4tSTU3Vy1FZGp3RE80MnRMVlZEbUVfSA?oc=5,2026-04-22 07:28:38,,data kasus kekerasan seksual pendidikan tinggi,RSS
Puan: DPR Akan Awasi Isu Haji 2026 hingga Kekerasan Seksual - Tempo.co,Google News,,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxPODQ4eUhDWWNCNDJYSEVXLXkwRDNaOEZZR2VtOXdPXzJJS29nV2JacHlMaFpFSjYySUdFcWI1UVBoTGJYN05IY2ZVc1JKVjZHMGpEZkF5bG84cDFtTVhSWHlFWGVaa2lUVmpVZmtCdTQ0UV9qNzJ4VkVLaDB6SjM0OHFVeExYaS1oSWRjanFvWDY5NnlaaExCMUNVMmZkZw?oc=5"" target=""_blank"">Puan: DPR Akan Awasi Isu Haji 2026 hingga Kekerasan Seksual</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tempo.co</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxPODQ4eUhDWWNCNDJYSEVXLXkwRDNaOEZZR2VtOXdPXzJJS29nV2JacHlMaFpFSjYySUdFcWI1UVBoTGJYN05IY2ZVc1JKVjZHMGpEZkF5bG84cDFtTVhSWHlFWGVaa2lUVmpVZmtCdTQ0UV9qNzJ4VkVLaDB6SjM0OHFVeExYaS1oSWRjanFvWDY5NnlaaExCMUNVMmZkZw?oc=5,2026-04-22 03:51:00,,peningkatan kekerasan seksual kampus,RSS
"Kemendiktisaintek Diminta Perketat Pengawasan Satgas Kampus, Saat Kasus Kekerasan Seks Masih Muncul - Qoo Media",Google News,,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxQSS03WTltenBLMEMzY2htSTNGXzFYQmFhRXFzSlp0MjdESGFBeUpIelZyZEhIZl8yWUZnU2VNMW5USUQxVy1fbVRPZzNqVW9hc2FfaTc5dWMyV1piZEo0eW5BTnRRWDhMSnhPWUlVNUd6ZWVTa09CY2pvZGVQU3Y1MGtsQ1NYYXp0VXV5cXBpdm9zTTlBNC0tZE9nLXI1b1l6TXQ0OE1vdmt2dFlaamhpZng4VzFONTAxSlV2bnpaUTBXblhaclZIT2JHZlIzUG84MTRFbXVB0gHeAUFVX3lxTE9TdlFueHdNMHlHU3RrSzFSQTlVSGNidTNpTTZVWm9VSTR5RE",https://news.google.com/rss/articles/CBMi1gFBVV95cUxQSS03WTltenBLMEMzY2htSTNGXzFYQmFhRXFzSlp0MjdESGFBeUpIelZyZEhIZl8yWUZnU2VNMW5USUQxVy1fbVRPZzNqVW9hc2FfaTc5dWMyV1piZEo0eW5BTnRRWDhMSnhPWUlVNUd6ZWVTa09CY2pvZGVQU3Y1MGtsQ1NYYXp0VXV5cXBpdm9zTTlBNC0tZE9nLXI1b1l6TXQ0OE1vdmt2dFlaamhpZng4VzFONTAxSlV2bnpaUTBXblhaclZIT2JHZlIzUG84MTRFbXVB0gHeAUFVX3lxTE9TdlFueHdNMHlHU3RrSzFSQTlVSGNidTNpTTZVWm9VSTR5REZLYkw0RHRCVTBLbURGQmxscEc0WVRqMTBXU1RiSmRfQWk5VnBkZm5pMVE2ZTdkbGJvVHI4VjRVejFjNW53MkZIWWJtUFlSLWxCaXhkSUl5SmMtZlpRUmt2b0czeV9LTEJJV295X1FxRjk4WC1yZDZTWVFRR09YRU9DMkZlQW1vUU0zVzlXNnl1bGtIMVMyOUhPMG4xYzdnZEtrcnZYZGg3bUgyWk5hLV9tV1RuRWJxUEFLUQ?oc=5,2026-04-22 01:33:00,,data kasus kekerasan seksual pendidikan tinggi,RSS
Kekerasan Seksual di Lingkup Pendidikan Tinggi Menuntut Transformasi Sistemik - harian.disway.id - HARIAN DISWAY,Google News,,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxOUExxYWZBanlqdk1abk1pTmlLTHlIWHM2WFlralRqcXdqdUlJOEhibEotTkpuNEY5T3FNS2ZrSHF2SVNCb09mVm15b04zckRrdVo5d3dJUWhQOXRBVXU5ZzJBNzBYZGxvT19ZZG51ZS0zcEw3ZTkwSzlOU3otWEZ2ZnFhQzROaXBxSzFvT0Nmclk4RVc3WHlqRXprbGdXRG4tUWZJVWkyd0pHOERSWExXQ1hFT2XSAbMBQVVfeXFMUEZoVjZtNEdHQkJQOFpCNHRiRVNEeVRLazhXTVdzNE5DYWF1d1kyck9Wb0lrV0dLUzdhRFR3NmtEa1J1cnJIQUE1UUFHbm",https://news.google.com/rss/articles/CBMitAFBVV95cUxOUExxYWZBanlqdk1abk1pTmlLTHlIWHM2WFlralRqcXdqdUlJOEhibEotTkpuNEY5T3FNS2ZrSHF2SVNCb09mVm15b04zckRrdVo5d3dJUWhQOXRBVXU5ZzJBNzBYZGxvT19ZZG51ZS0zcEw3ZTkwSzlOU3otWEZ2ZnFhQzROaXBxSzFvT0Nmclk4RVc3WHlqRXprbGdXRG4tUWZJVWkyd0pHOERSWExXQ1hFT2XSAbMBQVVfeXFMUEZoVjZtNEdHQkJQOFpCNHRiRVNEeVRLazhXTVdzNE5DYWF1d1kyck9Wb0lrV0dLUzdhRFR3NmtEa1J1cnJIQUE1UUFHbmQzWlkyS202WnRHWHNqR1JidU43dmktQmR0S3huWHJRTE5NZ0pkTzdwUGs0OUNlOFdPWlV6RkRxMnVfR0JsTlJTc3FLWU1xLTV3X05zQm1wZnlscTBwRHk4TVl4aGNuX3pfWFJ2cWs?oc=5,2026-04-21 14:37:00,,data kasus kekerasan seksual pendidikan tinggi,RSS
Kemendiktisaintek Evaluasi Satgas PPKS Usai 233 Kasus - Bimbel BIC,Google News,,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxQQlNUbWd6Snh4S2xndW92UDEwTGZ4bEFZZGF4SXVXMjFHOEZqRUZlOFhQWFRxeVZnS2dyaWUzamxXbGZVXzhEUmlIQ2lHRHVOclRDb18xVEk2ZHd2M0dsZWsxV3ZPVHZhQW1tVjl2T2FlVlNIRHctR0RYRzNrWmJOTGk2emIxUQ?oc=5"" target=""_blank"">Kemendiktisaintek Evaluasi Satgas PPKS Usai 233 Kasus</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bimbel BIC</font>",https://news.google.com/rss/articles/CBMihgFBVV95cUxQQlNUbWd6Snh4S2xndW92UDEwTGZ4bEFZZGF4SXVXMjFHOEZqRUZlOFhQWFRxeVZnS2dyaWUzamxXbGZVXzhEUmlIQ2lHRHVOclRDb18xVEk2ZHd2M0dsZWsxV3ZPVHZhQW1tVjl2T2FlVlNIRHctR0RYRzNrWmJOTGk2emIxUQ?oc=5,2026-04-21 07:29:32,,statistik kekerasan seksual universitas,RSS
Kemendikti: Kasus kekerasan seksual di kampus meningkat - MSN,Google News,,"<a href=""https://news.google.com/rss/articles/CBMi4AJBVV95cUxOVWk5MmtRMXpBNnkxV0Q2R3FTSzI2SUlKYVlWX21FNFR1YkZpSkd1SGlkRWQtOGpMM1ppMVRlZEpBeHlub0JpOWE1a3VTOUVpQzlhZWtpN0JucnRBdkJpU2k2eWVOelo3Y2FRdDQtSFRsNW15Z0FfWGNaRUNrcDFKM0xQWVBUbV9ONWlEdjVwdmowLVhXZnMwYWU3UW03a2tySm5WdUhiVTRmb1RRTHh2RFpkdFNlVENFaWo3WVNEZWhYSmt5Uk9YSlBkS3B3VDhJUTV6aEJpaGQ0TmY3TXE4TzcxV2JiSlZnd1ZHY3c0dU5SdzF6YXBWQnNIeG1nOGpRT0JnVW",https://news.google.com/rss/articles/CBMi4AJBVV95cUxOVWk5MmtRMXpBNnkxV0Q2R3FTSzI2SUlKYVlWX21FNFR1YkZpSkd1SGlkRWQtOGpMM1ppMVRlZEpBeHlub0JpOWE1a3VTOUVpQzlhZWtpN0JucnRBdkJpU2k2eWVOelo3Y2FRdDQtSFRsNW15Z0FfWGNaRUNrcDFKM0xQWVBUbV9ONWlEdjVwdmowLVhXZnMwYWU3UW03a2tySm5WdUhiVTRmb1RRTHh2RFpkdFNlVENFaWo3WVNEZWhYSmt5Uk9YSlBkS3B3VDhJUTV6aEJpaGQ0TmY3TXE4TzcxV2JiSlZnd1ZHY3c0dU5SdzF6YXBWQnNIeG1nOGpRT0JnVWd2cW9oWGhMZkI4T1RaNV9ER1NlRFZYMmdXdmdQRHU1Wm8wVEQtcjNGaVB3d2NJUDJjZXVmaDlGbEFCbGhnRHNOTHprOGgycDlxb0FVVzVXaGRMMk5HaXdUUHBK?oc=5,2026-04-21 07:00:00,,kasus kekerasan seksual meningkat kampus,RSS
"Darurat Kekerasan Seksual, Kemendiktisaintek Evaluasi Total Satgas PPKPT - KalderaNews",Google News,,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxNS1Y0d0wzd25CdnNjY0RKd0tweHU4Ty1wUlQ0WFpRZFVyNHQ2Q3REbW82Zkt5dHVPXzBqQ2lzTGd3bU9TRFlrdW5MVXlURl9tUGV1SGhKMWRSS18zWm82N0djSVZIQzFheEIzeWJaZXY0QnBlUTVDM0FfQlZaem15cGp5ajVSalFMNndmS3YwaGlHS1VZWk02VHk2RmtqVk9OcEFQQUVLNGlPT1hn?oc=5"" target=""_blank"">Darurat Kekerasan Seksual, Kemendiktisaintek Evaluasi Total Satgas PPKPT</a>&nbsp;&nbsp;<font c",https://news.google.com/rss/articles/CBMirAFBVV95cUxNS1Y0d0wzd25CdnNjY0RKd0tweHU4Ty1wUlQ0WFpRZFVyNHQ2Q3REbW82Zkt5dHVPXzBqQ2lzTGd3bU9TRFlrdW5MVXlURl9tUGV1SGhKMWRSS18zWm82N0djSVZIQzFheEIzeWJaZXY0QnBlUTVDM0FfQlZaem15cGp5ajVSalFMNndmS3YwaGlHS1VZWk02VHk2RmtqVk9OcEFQQUVLNGlPT1hn?oc=5,2026-04-21 05:22:23,,kasus kekerasan seksual meningkat kampus,RSS
"Kekerasan Seksual di Kampus, Kemendikti: Korban Berani Lapor - Tempo.co",Google News,,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxOVzA3aGt4SDRCX2NfVzR3SDlQa3gyZXY5SzFObEhsM2JTaVJZSHZneFdnZERoTVF6WlJ1RHNxWGNBMXlvWmx5dzdiVDdWSGxINXNIVlo1ZW16V29BUkJmYWl2eWdnZlVVdWROZlIwWGNHbE50dGl0RHJubXdhZ0FZdkVwdlVQOXpDcUQ2QmhwQmY5eGowMzlXcHhKdw?oc=5"" target=""_blank"">Kekerasan Seksual di Kampus, Kemendikti: Korban Berani Lapor</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tempo.co</font>",https://news.google.com/rss/articles/CBMimwFBVV95cUxOVzA3aGt4SDRCX2NfVzR3SDlQa3gyZXY5SzFObEhsM2JTaVJZSHZneFdnZERoTVF6WlJ1RHNxWGNBMXlvWmx5dzdiVDdWSGxINXNIVlo1ZW16V29BUkJmYWl2eWdnZlVVdWROZlIwWGNHbE50dGl0RHJubXdhZ0FZdkVwdlVQOXpDcUQ2QmhwQmY5eGowMzlXcHhKdw?oc=5,2026-04-20 23:50:00,,peningkatan kekerasan seksual kampus,RSS
"Kekerasan di UI hingga ITB meningkat, Komisi X DPR gelar rapat tertutup - Elshinta",Google News,,"<a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxQOG8zOGlLZnFZUFU2OUQ3U2tjeXV3M2ZZdnBIMzFrcHdYVG5MQUVFd19SYVloOVp6RnpLNENxNnM5eW9mZmNJTi1TZG5qMl9JajEzYlR6T25KeXlISTQ3RmplTWlBYV9Zd2k2aUs2NWlRTzR3X2JtUnI3dlZJVlZPbDk3WWxWUlQ2a1dIV1dnUFBCZjF0Z016NUNkaElLUmNGV3VxbHpfenplQ0ZNb0V4bGlMRUNJb3RzOEdwZjExNkVNYmpIT2Foaw?oc=5"" target=""_blank"">Kekerasan di UI hingga ITB meningkat, Komisi X DPR gelar ",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQOG8zOGlLZnFZUFU2OUQ3U2tjeXV3M2ZZdnBIMzFrcHdYVG5MQUVFd19SYVloOVp6RnpLNENxNnM5eW9mZmNJTi1TZG5qMl9JajEzYlR6T25KeXlISTQ3RmplTWlBYV9Zd2k2aUs2NWlRTzR3X2JtUnI3dlZJVlZPbDk3WWxWUlQ2a1dIV1dnUFBCZjF0Z016NUNkaElLUmNGV3VxbHpfenplQ0ZNb0V4bGlMRUNJb3RzOEdwZjExNkVNYmpIT2Foaw?oc=5,2026-04-20 18:50:00,,kasus kekerasan seksual meningkat kampus,RSS
Dugaan pelecehan seksual di grup percakapan digital mahasiswa UI dan IPB – 'Harus dijerat hukum demi efek jera' - BBC,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE9nZlhyanRsbXgzU3Q2bndHQnpMcTd1RklhZ1BFZ0FWeXBVTGpNb3NicXhKdXJndjFuSGxrOUlTUlZGZGR0eHlodTlmQ3pFdXJZVktjbWJkYjNwYzJrb0dBS9IBZkFVX3lxTE1nMFNGQlhJdWRjUlhXQ05CSWpSRXRHVGc4R19ZWHlvMzFRZ2JMX0g1NzMtNG9vNjFLSkxxbTM0T3Q3S0ctVTdKanJNOTNoNEhtNWJxd1hXVXF0aDkxdWxKbWdpN2Z5Zw?oc=5"" target=""_blank"">Dugaan pelecehan seksual di grup percakapan digital mahas",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9nZlhyanRsbXgzU3Q2bndHQnpMcTd1RklhZ1BFZ0FWeXBVTGpNb3NicXhKdXJndjFuSGxrOUlTUlZGZGR0eHlodTlmQ3pFdXJZVktjbWJkYjNwYzJrb0dBS9IBZkFVX3lxTE1nMFNGQlhJdWRjUlhXQ05CSWpSRXRHVGc4R19ZWHlvMzFRZ2JMX0g1NzMtNG9vNjFLSkxxbTM0T3Q3S0ctVTdKanJNOTNoNEhtNWJxd1hXVXF0aDkxdWxKbWdpN2Z5Zw?oc=5,2026-04-20 17:22:47,,lonjakan pelecehan seksual mahasiswa,RSS
Kemendiktisaintek: Peningkatan Laporan Kekerasan Seksual di Kampus Bukti Meningkatnya Kepercayaan Publik - Head Topics,Google News,,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxQMFhkQkxjbzdmZ1lUcVpRS1ZEZlIzdC1rRHoxSmozcEw5VUpOSDRoT2plcmpqbnB4OFlyOWFpeVppb3haN2J6bFpCZ09EYTJjYVRvQUVkNFNSQXV6RkNoY1lsbjgtWTNLN1lfc3BhY0VBdGVxZV9FSHJYcnhPRkFyTlZXczVpbUtrdmNjblVpVjVTc0hRMmMwclpiRGNaUmM?oc=5"" target=""_blank"">Kemendiktisaintek: Peningkatan Laporan Kekerasan Seksual di Kampus Bukti Meningkatnya Kepercayaan Publik</a>&nbs",https://news.google.com/rss/articles/CBMinwFBVV95cUxQMFhkQkxjbzdmZ1lUcVpRS1ZEZlIzdC1rRHoxSmozcEw5VUpOSDRoT2plcmpqbnB4OFlyOWFpeVppb3haN2J6bFpCZ09EYTJjYVRvQUVkNFNSQXV6RkNoY1lsbjgtWTNLN1lfc3BhY0VBdGVxZV9FSHJYcnhPRkFyTlZXczVpbUtrdmNjblVpVjVTc0hRMmMwclpiRGNaUmM?oc=5,2026-04-20 16:53:00,,peningkatan kekerasan seksual kampus,RSS
Darurat Keamanan Kampus: Fraksi Golkar Desak Pencopotan Pimpinan Perguruan Tinggi yang Lalai - Suara Karya - Suara Karya,Google News,,"<a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxOcG8xYXJZd2QtelA2c1pJUnFZalRMRXoyU2JJRTZmZ0VwNjZ0cWNUckhiMm5yUTBBNmtVTHlfZWY1OUd3VDhrQVByeGdHQjJPT3Q1SzE1dWhDODR2cWl2aDJBNnNOZDA0am5wN0RLalBKczU4cUdjNzVPajRWeVJiVlBQNV9adVMxMFpMeURkcG5fMjROUk1Yd2cxeVhxb3RCSWh2RjFLTkl0OS1BU3VRMWRyZGxKZzhxV1BHOWhpZGdWU1RLZUI4TU5MWDRRaHNCYWhrcNIB2gFBVV95cUxOQjVlOUJYUzBwdm5wSEcwV0VadGZmRWtnaEZVSVFVeXNBU1BWUl",https://news.google.com/rss/articles/CBMi1AFBVV95cUxOcG8xYXJZd2QtelA2c1pJUnFZalRMRXoyU2JJRTZmZ0VwNjZ0cWNUckhiMm5yUTBBNmtVTHlfZWY1OUd3VDhrQVByeGdHQjJPT3Q1SzE1dWhDODR2cWl2aDJBNnNOZDA0am5wN0RLalBKczU4cUdjNzVPajRWeVJiVlBQNV9adVMxMFpMeURkcG5fMjROUk1Yd2cxeVhxb3RCSWh2RjFLTkl0OS1BU3VRMWRyZGxKZzhxV1BHOWhpZGdWU1RLZUI4TU5MWDRRaHNCYWhrcNIB2gFBVV95cUxOQjVlOUJYUzBwdm5wSEcwV0VadGZmRWtnaEZVSVFVeXNBU1BWUlZEYmxlZXhvQzc5b0wzdm5MZVdXeDNpbEFvSW9pYkY1b0JsVThhV25MTkxnUTVYeHZ1MDc3SmtoQ01ycDJJaTVHRi16M2FWWHFYSkU3RDh4WHVyNkM4RDJfbmtaa1BOb2ZGQnFaeFJKNEJsR28yQWlWZTZzbHlDMVYzbVZEb3BCZjhsbXhWQjlfazBpbUhzRWV6RkV5dTFhaWQ2SUUzNVVTRkRtTGZXZWkzejB5QQ?oc=5,2026-04-20 15:16:52,,lonjakan pelecehan seksual mahasiswa,RSS
Mahasiswa FH Universitas Jember minta ciptakan ruang aman dari pelecehan seksual - ANTARA News Megapolitan,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxNdWZoaE5hTHJXazVVRHE4czBWVGo5dzJWb0VBYUxhTVpTNDFnRVpXTnZmM1lPLTUyZjczVWxIcnk4R3V5ZDVsWVZIZHJwSmxnT3EwUnJfQy1PVVRMcFU3NFRtYlYzcEk4YmNZaUU3eWx1UEtNMnFLcXh2ai1fdGV0Q3VJMk9FaGh5UnkyMmZKRmdVb0c2dGMtMEFuZjVwTzdtajAxcDV1cWRhSlZuRnZ1VnpwMDJmbF92ZDdLUl9fS2JhdVhwZS1ROdIBzgFBVV95cUxPYjdnT19vWllhUmlvaEI5NGlGZ2QzTWhuYm9vLTlqazlfX0pQVUFIMndEM2hMOV9JNE",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNdWZoaE5hTHJXazVVRHE4czBWVGo5dzJWb0VBYUxhTVpTNDFnRVpXTnZmM1lPLTUyZjczVWxIcnk4R3V5ZDVsWVZIZHJwSmxnT3EwUnJfQy1PVVRMcFU3NFRtYlYzcEk4YmNZaUU3eWx1UEtNMnFLcXh2ai1fdGV0Q3VJMk9FaGh5UnkyMmZKRmdVb0c2dGMtMEFuZjVwTzdtajAxcDV1cWRhSlZuRnZ1VnpwMDJmbF92ZDdLUl9fS2JhdVhwZS1ROdIBzgFBVV95cUxPYjdnT19vWllhUmlvaEI5NGlGZ2QzTWhuYm9vLTlqazlfX0pQVUFIMndEM2hMOV9JNEN1ejdSODFfRHV4bGpyMTU3TjRCRGRacFNYUFdsb3AyWEJEQzk2aHNqVjRDdEs2RmlUeWFJZmpETnlmZjVYZXJEY01VWFpUcHFhYVhyTklYVjR6MUdIQW5NbGppbEN2Nkl4enZONW1kUXR1ZVNTZjRLeHk0YkxaakdaU1JnUWJ0UE52S0F4VjFvSUdPalVuWmtyeGw3dw?oc=5,2026-04-20 14:45:48,,lonjakan pelecehan seksual mahasiswa,RSS
"DPR Kampus Tak Boleh Diam, Kekerasan Seksual Sudah Darurat - merahputih.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxOZHVpcS1QLWlwMDRES08zTEdDUTUxR09heDhmY0piX1YzamZBakNrS0Jud2RtaU9zRVFURWtIUXJWVzYtRW11NWtRMTVOYXhoVHNSbzNOSDQycVgyc2xhbUJ4X21lVk54TmZyVjNvbG92OGgxR1k1NjIwZUVvM0NkUjFxRmZIX0U5UzJ6THhuNThGa3BYdThKTEg3ZWFDUjVjMU9KRkxCTFktNWRkSjVWSWxqZk9CV243dGhNNUd30gG8AUFVX3lxTE1ab0h4MW1zNWwzUVVCdjE4ZEFmdW9nMnZEYUVrZlNnaTZMYnBJUlh3cUgyRnEyanEtcmp2YWp0NGhpQj",https://news.google.com/rss/articles/CBMivgFBVV95cUxOZHVpcS1QLWlwMDRES08zTEdDUTUxR09heDhmY0piX1YzamZBakNrS0Jud2RtaU9zRVFURWtIUXJWVzYtRW11NWtRMTVOYXhoVHNSbzNOSDQycVgyc2xhbUJ4X21lVk54TmZyVjNvbG92OGgxR1k1NjIwZUVvM0NkUjFxRmZIX0U5UzJ6THhuNThGa3BYdThKTEg3ZWFDUjVjMU9KRkxCTFktNWRkSjVWSWxqZk9CV243dGhNNUd30gG8AUFVX3lxTE1ab0h4MW1zNWwzUVVCdjE4ZEFmdW9nMnZEYUVrZlNnaTZMYnBJUlh3cUgyRnEyanEtcmp2YWp0NGhpQjI1bTlyeUdBUmJYZ3Jjb0p3aFFOeGE2NEEtLWtnYlVIRE9Qc0tIbE00cnExWFVvQWNlRHhEWFhNOVZJMEJqdjM5b054RzRmZV9weWdBYWxhaTF2Y3JoVzRZcUI1YTdzTXYwV05nbTY2UG1sLUVCN19JQldrMlQwY0Fs?oc=5,2026-04-20 14:35:49,,kasus kekerasan seksual meningkat kampus,RSS
Kemdiktisaintek Catat Lonjakan Laporan Kekerasan di Kampus Hingga 2026 - Babel Insight,Google News,,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxQZFlBUTFOMlE3eXduNGpBQzBPUS1kQWFubWNSYW1fU2ZqalpBX1JyNVY0RUVpS2M4aTR2NjhzNEdJQ1FMWUUzdUJ4UEthVlE1SHN3RHAwQ2VmRWI1R09QWkJNY2EtQ2hUOGNyR1hGU3ZJWEppeGM0el9FSGJabk5jVFBNYw?oc=5"" target=""_blank"">Kemdiktisaintek Catat Lonjakan Laporan Kekerasan di Kampus Hingga 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Babel Insight</font>",https://news.google.com/rss/articles/CBMigwFBVV95cUxQZFlBUTFOMlE3eXduNGpBQzBPUS1kQWFubWNSYW1fU2ZqalpBX1JyNVY0RUVpS2M4aTR2NjhzNEdJQ1FMWUUzdUJ4UEthVlE1SHN3RHAwQ2VmRWI1R09QWkJNY2EtQ2hUOGNyR1hGU3ZJWEppeGM0el9FSGJabk5jVFBNYw?oc=5,2026-04-20 10:42:26,,peningkatan kekerasan seksual kampus,RSS
"Kasus Kekerasan Kampus Melonjak, Kemendiktisaintek: Korban Percaya Kasusnya Ditangani Satgas - Kompas.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxOYlhhMFh0NjRrQl95cUZ4b0FWalc3cl9zNkNVdENBd08zVWNGQ1ZsanRMRWg1VVhsRDNMeWc5YTVTamdmY3ltRFhEbTRQLXBzOXhQOTJoWklZNUl1V0VHazFnWUN2RFVmRUU2MnhVejNQX3pOc1FNb0dKSEROZmNmMFk2alZuWjQwWDhMT1EzRjd4N1Z0aHlnaUxNaDFBUXJhd20wN0FBMGhPVWFWN0ZnTGF0bUJUai1MaVlrWG9HX2V5cEU1?oc=5"" target=""_blank"">Kasus Kekerasan Kampus Melonjak, Kemendiktisaintek: Korban Perc",https://news.google.com/rss/articles/CBMixAFBVV95cUxOYlhhMFh0NjRrQl95cUZ4b0FWalc3cl9zNkNVdENBd08zVWNGQ1ZsanRMRWg1VVhsRDNMeWc5YTVTamdmY3ltRFhEbTRQLXBzOXhQOTJoWklZNUl1V0VHazFnWUN2RFVmRUU2MnhVejNQX3pOc1FNb0dKSEROZmNmMFk2alZuWjQwWDhMT1EzRjd4N1Z0aHlnaUxNaDFBUXJhd20wN0FBMGhPVWFWN0ZnTGF0bUJUai1MaVlrWG9HX2V5cEU1?oc=5,2026-04-20 10:38:00,,peningkatan kekerasan seksual kampus,RSS
